EXV1.DE_log_returns,EXV2.DE_log_returns,EXV3.DE_log_returns,EXV5.DE_log_returns,EXV6.DE_log_returns,EXV1.DE_log_volume_change,EXV2.DE_log_volume_change,EXV3.DE_log_volume_change,EXV5.DE_log_volume_change,EXV6.DE_log_volume_change,CL=F_log_returns,GC=F_log_returns,CL=F_log_volume_change,GC=F_log_volume_change,log_change_eu_hcpi,eu_interest_rates_z_score,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
0.027210503934240193,0.022997757646672404,0.034652145165028375,0.036630939152917416,-0.007634782044238282,-0.0507541323169532,-0.1451300762453023,1.2961928008664603,1.0589779950299318,-0.22205575568644695,-0.038748270960535715,-0.0200541153385276,-0.4209448247423578,-0.37044826787090557,0.0010021045031411038,-0.09342358675039744,0,0,0,0,0,0,0,1,0,0,0,0
0.020596162299739675,0.016305726447998128,0.01636820022728994,0.0006458802298329328,-0.00023232522216978086,1.184112863134382,0.8918302401005735,-1.8724681075642677,0.474682838203993,0.18391528629490791,0.02436698324725667,0.0056154204442290315,0.10058744084464721,0.7553040879264067,0.0010021045031411038,-0.09342358675039744,0,0,0,0,0,0,0,1,0,0,0,0
0.03082469083840885,0.004463006657311725,0.011675952058150777,0.036974720953228846,0.012465970949022768,0.026744919229952743,-1.597962822077572,0.12145635099038911,0.35054485406892016,0.6781053023404529,-0.028218497644127708,-0.015676758766367208,0.13669148567822456,-0.7418393583494057,0.0031001574907098387,-0.16149600970297406,0,0,0,0,0,0,0,0,1,0,0,0
-0.012314627747660815,-0.008946828054223034,0.006126764261222768,-0.02861567310976912,-0.023912879794578012,-0.8626941777599235,-0.08054603894235833,0.7938615590158359,-1.3946074436819773,-0.27790808052861765,-0.010993905577820217,-0.028771486817307547,0.3158663862998469,-1.9095425048844386,0.0031001574907098387,-0.16149600970297406,0,0,0,0,0,0,0,0,1,0,0,0
0.01860868907925243,0.020188712110108135,0.002033965308478907,0.0008534036538981068,0.000704500880113625,0.04765794542523535,1.0436499985924896,0.24198076688399878,0.19512619542277831,-1.8658800071689083,0.0015162123200504012,-0.011941885044219322,-0.3208901452525264,-1.2086131838824383,0.0031001574907098387,-0.16149600970297406,0,0,0,0,0,0,0,0,1,0,0,0
-0.014339762307909145,-0.004753641434455714,-0.017076993066828586,-0.04470353952782668,-0.03148361847967255,0.7886512832189694,-0.2127873301221138,-0.12996624148381625,-0.053019366169113284,2.10687934477235,0.012153924556411549,-0.000987958613435088,0.11951122291034133,6.118097198041348,0.0031001574907098387,-0.16149600970297406,0,0,0,0,0,0,0,0,1,0,0,0
-0.04301770376057551,-0.028307036404428377,-0.02971714319278125,-0.04283127019658313,-0.04383535383774954,-0.3507470339854718,0.6382594107064116,0.4645503096644223,1.0389973998576456,-1.2722609046255586,-0.04147258534211528,-0.018202742611650263,0.3901063227618029,-0.9075949140315861,-9.985521002862367e-05,-0.17193032318803417,0,0,0,0,0,0,0,0,0,1,0,0
-0.020656418531989504,-0.02985271234487288,-0.048346812966618136,-0.049628651182246325,-0.030850853551155383,0.17059125653628432,-0.41224600844551085,0.6152502949593925,0.027282147194782294,2.2724950086152957,-0.044664500735793644,0.023869896281199586,-0.10112930364343362,-2.1681971420949866,-9.985521002862367e-05,-0.17193032318803417,0,0,0,0,0,0,0,0,0,1,0,0
-0.023338990816046026,-0.024500352210724524,-0.002972398241646103,0.04636443755952628,0.024086285020933837,-0.07942461571245539,0.39582140648351305,-0.3640820761969865,1.1593310139893624,-2.2711977771319516,-0.036428061750208005,0.01406931554192704,0.09172240949827913,-0.1340071677504588,-9.985521002862367e-05,-0.17193032318803417,0,0,0,0,0,0,0,0,0,1,0,0
0.052324897306673196,0.046895118236745144,0.0037440395691427223,0.007677293067583421,-0.00668012138240015,-0.19563566095610704,-0.9000940636934258,1.3987121219757859,-1.824163256810218,0.03305218242111797,-0.021251384044812683,-0.005750246786933907,-0.3095849494152627,-1.2401524609034384,-9.985521002862367e-05,-0.17193032318803417,0,0,0,0,0,0,0,0,0,1,0,0
